 time,CH1 ,CH2 ,CH3 ,CH4 ,CH5 ,CH6 ,CH7 ,CH8 ,CNT ,Freq  ,Latency ,Urevent  
 24-11-06 22:37:44.589,-460811,-817984,-898186,-566664,-722202,-630332,-666516,-743826,41660,0,41172,22
 24-11-06 22:37:44.591,-460275,-817989,-898345,-566851,-722804,-630587,-666699,-743536,41661,0,41172,22
 24-11-06 22:37:44.591,-460550,-817885,-898406,-566991,-722464,-630074,-666678,-744072,41662,0,41172,22
 24-11-06 22:37:44.592,-461326,-817722,-898324,-567084,-721769,-629361,-666601,-745009,41663,0,41172,22
 24-11-06 22:37:44.594,-461741,-817861,-898557,-567367,-722008,-629466,-667119,-745643,41664,0,41172,22
 24-11-06 22:37:44.594,-461459,-818062,-898743,-567512,-722388,-629755,-667606,-745539,41665,0,41172,22
 24-11-06 22:37:44.596,-461052,-818227,-898842,-567464,-722523,-629730,-668082,-745223,41666,0,41172,22
 24-11-06 22:37:44.596,-461191,-818462,-898977,-567342,-722746,-629888,-668476,-745297,41667,0,41172,22
 24-11-06 22:37:44.597,-461426,-818517,-898984,-567206,-722692,-629876,-668449,-745213,41668,0,41172,22
 24-11-06 22:37:44.599,-461372,-818404,-898893,-566972,-722353,-629616,-668162,-744874,41669,0,41172,22
 24-11-06 22:37:44.599,-461311,-818087,-898529,-566648,-721946,-629276,-667429,-744516,41670,0,41172,22
 24-11-06 22:37:44.600,-461240,-817812,-898121,-566318,-721612,-629037,-666682,-744076,41671,0,41172,22
 24-11-06 22:37:44.602,-461133,-817539,-897738,-565970,-721272,-628762,-666021,-743789,41672,0,41172,22
 24-11-06 22:37:44.602,-461093,-817328,-897502,-565758,-721004,-628631,-665499,-743616,41673,0,41172,22
 24-11-06 22:37:44.606,-460903,-817156,-897241,-565593,-720685,-628405,-664977,-743396,41674,0,41172,22
 24-11-06 22:37:44.606,-460922,-816951,-897107,-565512,-720694,-628590,-664637,-743399,41675,0,41172,22
 24-11-06 22:37:44.606,-461203,-816859,-897139,-565627,-720957,-629079,-664520,-743554,41676,0,41172,22
 24-11-06 22:37:44.607,-461277,-817056,-897338,-565795,-721281,-629257,-664864,-743752,41677,0,41172,22
 24-11-06 22:37:44.608,-461517,-817350,-897706,-566195,-721829,-629709,-665614,-744101,41678,0,41172,22
 24-11-06 22:37:44.608,-461467,-817459,-897867,-566334,-721716,-629479,-665874,-744216,41679,0,41172,22
 24-11-06 22:37:44.610,-461352,-817508,-897987,-566343,-721552,-629124,-666066,-744250,41680,0,41172,22
 24-11-06 22:37:44.610,-461480,-817727,-898362,-566702,-721968,-629376,-666894,-744607,41681,0,41172,22
 24-11-06 22:37:44.611,-461637,-818056,-898764,-567122,-722357,-629627,-667766,-745004,41682,0,41172,22
 24-11-06 22:37:44.612,-461551,-818294,-899032,-567291,-722363,-629473,-668353,-745109,41683,0,41172,22
 24-11-06 22:37:44.613,-461512,-818527,-899206,-567338,-722351,-629459,-668556,-745250,41684,0,41172,22
 24-11-06 22:37:44.619,-461541,-818662,-899298,-567399,-722446,-629369,-668482,-745333,41685,0,41172,22
 24-11-06 22:37:44.619,-461347,-818769,-899249,-567429,-722303,-629144,-668314,-745246,41686,0,41172,22
 24-11-06 22:37:44.620,-461217,-819059,-899299,-567399,-722264,-629298,-668261,-745179,41687,0,41172,22
 24-11-06 22:37:44.620,-461222,-818962,-899243,-567311,-722311,-629411,-667971,-745052,41688,0,41172,22
 24-11-06 22:37:44.620,-461207,-818158,-898901,-566946,-721951,-629227,-667386,-744846,41689,0,41172,22
 24-11-06 22:37:44.620,-461341,-817809,-898641,-566723,-721978,-629520,-667079,-744767,41690,0,41172,22
 24-11-06 22:37:44.621,-461563,-817641,-898242,-566518,-721994,-629787,-666579,-744591,41691,0,41172,22
 24-11-06 22:37:44.621,-461337,-817379,-897752,-566101,-721349,-629152,-665776,-744112,41692,0,41172,22
 24-11-06 22:37:44.622,-461051,-817201,-897402,-565750,-720870,-628691,-665147,-743686,41693,0,41172,22
 24-11-06 22:37:44.623,-461025,-817168,-897211,-565646,-720962,-628666,-664969,-743494,41694,0,41172,22
 24-11-06 22:37:44.624,-461017,-817182,-897196,-565726,-721374,-628846,-665127,-743442,41695,0,41172,22
 24-11-06 22:37:44.625,-461046,-817244,-897348,-565852,-721654,-629028,-665366,-743470,41696,0,41172,22
 24-11-06 22:37:44.626,-461008,-817099,-897383,-565899,-721432,-628970,-665137,-743481,41697,0,41172,22
 24-11-06 22:37:44.627,-461102,-817015,-897384,-566027,-721369,-629029,-664999,-743676,41698,0,41172,22
 24-11-06 22:37:44.628,-461152,-817041,-897522,-566167,-721601,-629104,-665288,-743924,41699,0,41172,22
 24-11-06 22:37:44.629,-461165,-817329,-897929,-566459,-721995,-629169,-666173,-744070,41700,0,41172,22
 24-11-06 22:37:44.630,-461067,-817594,-898268,-566690,-722062,-629112,-666866,-744292,41701,0,41172,22
 24-11-06 22:37:44.631,-460936,-817862,-898583,-566910,-722041,-629034,-667231,-744542,41702,0,41172,22
 24-11-06 22:37:44.632,-460879,-818154,-898849,-567139,-722128,-629079,-667681,-744801,41703,0,41172,22
 24-11-06 22:37:44.634,-460721,-818339,-899132,-567414,-722319,-629206,-668157,-745006,41704,0,41172,22
 24-11-06 22:37:44.634,-460750,-818280,-899269,-567467,-722419,-629236,-668239,-744983,41705,0,41172,22
 24-11-06 22:37:44.635,-460866,-818238,-899173,-567413,-722366,-629175,-668046,-744914,41706,0,41172,22
 24-11-06 22:37:44.636,-461096,-818281,-899066,-567286,-722234,-629155,-667846,-744898,41707,0,41172,22
 24-11-06 22:37:44.637,-461051,-818120,-898778,-566962,-721895,-628869,-667337,-744644,41708,0,41172,22
 24-11-06 22:37:44.639,-461002,-817942,-898496,-566699,-721816,-628939,-666934,-744394,41709,0,41172,22
 24-11-06 22:37:44.639,-461080,-817854,-898375,-566540,-721832,-629136,-666737,-744224,41710,0,41172,22
 24-11-06 22:37:44.640,-461188,-817703,-898222,-566274,-721706,-629081,-666416,-743974,41711,0,41172,22
 24-11-06 22:37:44.641,-461151,-817545,-897946,-565995,-721526,-628969,-666041,-743683,41712,0,41172,22
 24-11-06 22:37:44.642,-461141,-817319,-897681,-565820,-721217,-628832,-665472,-743439,41713,0,41172,22
 24-11-06 22:37:44.643,-461242,-817171,-897474,-565731,-721082,-628862,-665055,-743331,41714,0,41172,22
 24-11-06 22:37:44.644,-461351,-817248,-897464,-565804,-721229,-629042,-665201,-743431,41715,0,41172,22
 24-11-06 22:37:44.645,-461333,-817168,-897429,-565807,-721268,-629031,-665134,-743434,41716,0,41172,22
 24-11-06 22:37:44.650,-461286,-817079,-897398,-565812,-721230,-628951,-665052,-743472,41717,0,41172,22
 24-11-06 22:37:44.650,-461258,-817277,-897571,-566010,-721387,-629061,-665516,-743637,41718,0,41172,22
 24-11-06 22:37:44.650,-461321,-817546,-897806,-566279,-721581,-629283,-666111,-743914,41719,0,41172,22
 24-11-06 22:37:44.650,-461220,-817778,-898046,-566442,-721581,-629078,-666566,-744109,41720,0,41172,22
 24-11-06 22:37:44.650,-460985,-817852,-898294,-566576,-721572,-628669,-666940,-744232,41721,0,41172,22
 24-11-06 22:37:44.651,-461074,-817914,-898508,-566851,-721842,-628821,-667407,-744619,41722,0,41172,22
 24-11-06 22:37:44.652,-461305,-818032,-898741,-567099,-722298,-629101,-667806,-745039,41723,0,41172,22
 24-11-06 22:37:44.653,-461702,-818179,-899013,-567402,-722748,-629601,-668254,-745476,41724,0,41172,22
 24-11-06 22:37:44.654,-461958,-818299,-899160,-567486,-722784,-629789,-668382,-745552,41725,0,41172,22
 24-11-06 22:37:44.655,-461682,-818469,-899225,-567422,-722682,-629569,-668385,-745324,41726,0,41172,22
 24-11-06 22:37:44.656,-461389,-818528,-899244,-567319,-722662,-629544,-668241,-745077,41727,0,41172,22
 24-11-06 22:37:44.658,-461397,-818262,-898934,-567069,-722483,-629448,-667657,-744928,41728,0,41172,22
 24-11-06 22:37:44.658,-461542,-817886,-898542,-566891,-722367,-629574,-667027,-744888,41729,0,41172,22
 24-11-06 22:37:44.659,-461907,-817651,-898320,-566849,-722667,-630186,-666741,-744937,41730,0,41172,22
 24-11-06 22:37:44.660,-462057,-817676,-898228,-566658,-722689,-630321,-666568,-744672,41731,0,41172,22
 24-11-06 22:37:44.661,-461866,-817453,-897821,-566213,-722122,-629675,-665852,-744216,41732,0,41172,22
 24-11-06 22:37:44.663,-461775,-817283,-897486,-565983,-721782,-629375,-665378,-743961,41733,0,41172,22
 24-11-06 22:37:44.663,-461731,-817065,-897216,-565716,-721363,-629341,-664872,-743736,41734,0,41172,22
 24-11-06 22:37:44.664,-461647,-816897,-897079,-565666,-721276,-629304,-664703,-743604,41735,0,41172,22
 24-11-06 22:37:44.666,-461729,-817223,-897406,-565846,-721541,-629336,-665435,-743657,41736,0,41172,22
 24-11-06 22:37:44.666,-461851,-817515,-897645,-565962,-721567,-629136,-666005,-743786,41737,0,41172,22
 24-11-06 22:37:44.667,-461917,-817565,-897800,-566106,-721617,-629117,-666151,-743985,41738,0,41172,22
 24-11-06 22:37:44.668,-461724,-817597,-897881,-566210,-721664,-629211,-666215,-744246,41739,0,41172,22
 24-11-06 22:37:44.669,-461429,-817829,-898079,-566349,-721807,-629181,-666889,-744351,41740,0,41172,22
 24-11-06 22:37:44.674,-461371,-818059,-898409,-566609,-722114,-629339,-667615,-744582,41741,0,41172,22
 24-11-06 22:37:44.674,-461564,-818251,-898774,-567008,-722704,-629871,-668014,-745002,41742,0,41172,22
 24-11-06 22:37:44.674,-461736,-818375,-899056,-567327,-723122,-630187,-668285,-745339,41743,0,41172,22
 24-11-06 22:37:44.674,-461620,-818732,-899341,-567579,-723214,-630267,-668719,-745569,41744,0,41172,22
 24-11-06 22:37:44.675,-461479,-819414,-899642,-567759,-723231,-630272,-669344,-745634,41745,0,41172,22
 24-11-06 22:37:44.675,-461462,-819584,-899792,-567779,-723211,-630297,-669524,-745576,41746,0,41172,22
 24-11-06 22:37:44.677,-461398,-819066,-899556,-567531,-722870,-629967,-668916,-745419,41747,0,41172,22
 24-11-06 22:37:44.677,-461431,-818643,-899161,-567175,-722385,-629632,-668177,-745182,41748,0,41172,22
 24-11-06 22:37:44.679,-461526,-818412,-898849,-567014,-722243,-629684,-667728,-745064,41749,0,41172,22
 24-11-06 22:37:44.680,-461509,-818323,-898602,-566879,-722211,-629703,-667391,-744810,41750,0,41172,22
 24-11-06 22:37:44.680,-461393,-818043,-898306,-566641,-722050,-629509,-666973,-744357,41751,0,41172,22
 24-11-06 22:37:44.682,-461266,-817650,-897850,-566259,-721634,-629139,-666231,-743986,41752,0,41172,22
 24-11-06 22:37:44.682,-461201,-817402,-897534,-565983,-721352,-629029,-665694,-743800,41753,0,41172,22
 24-11-06 22:37:44.683,-461047,-817222,-897371,-565762,-721174,-628937,-665169,-743571,41754,0,41172,22
 24-11-06 22:37:44.684,-461116,-817277,-897397,-565812,-721329,-629042,-665239,-743505,41755,0,41172,22
 24-11-06 22:37:44.685,-461334,-817449,-897587,-566034,-721656,-629307,-665750,-743627,41756,0,41172,22
 24-11-06 22:37:44.687,-461403,-817536,-897752,-566161,-721697,-629367,-665992,-743810,41757,0,41172,22
 24-11-06 22:37:44.687,-461287,-817734,-897992,-566304,-721668,-629241,-666381,-743934,41758,0,41172,22
 24-11-06 22:37:44.688,-461234,-818006,-898307,-566464,-721906,-629259,-666902,-744097,41759,0,41172,22
 24-11-06 22:37:44.690,-461157,-818304,-898597,-566613,-721997,-629237,-667219,-744315,41760,0,41172,22
 24-11-06 22:37:44.690,-461142,-818547,-898842,-566838,-721944,-629168,-667375,-744602,41761,0,41172,22
 24-11-06 22:37:44.691,-461075,-818448,-898884,-567041,-721876,-629106,-667440,-744779,41762,0,41172,22
 24-11-06 22:37:44.692,-460985,-818312,-898869,-567195,-721957,-629182,-667445,-744860,41763,0,41172,22
 24-11-06 22:37:44.693,-460913,-818251,-898898,-567241,-721973,-629137,-667396,-744937,41764,0,41172,22
 24-11-06 22:37:44.695,-460984,-818135,-898829,-567175,-722069,-629296,-667283,-744979,41765,0,41172,22
 24-11-06 22:37:44.695,-461439,-818136,-898894,-567306,-722465,-630001,-667402,-745321,41766,0,41172,22
 24-11-06 22:37:44.701,-461554,-818079,-898796,-567224,-722416,-630056,-667213,-745434,41767,0,41172,22
 24-11-06 22:37:44.702,-461382,-817976,-898626,-566986,-722234,-629678,-667060,-745164,41768,0,41172,22
 24-11-06 22:37:44.702,-461249,-818051,-898619,-566882,-722247,-629582,-667417,-744922,41769,0,41172,22
 24-11-06 22:37:44.702,-461181,-818036,-898544,-566724,-722104,-629362,-667396,-744685,41770,0,41172,22
 24-11-06 22:37:44.702,-461135,-817854,-898319,-566439,-721760,-629111,-666931,-744385,41771,0,41172,22
 24-11-06 22:37:44.702,-461131,-817781,-898123,-566176,-721740,-629054,-666600,-744138,41772,0,41172,22
 24-11-06 22:37:44.703,-461223,-817682,-897959,-565975,-721781,-629249,-666259,-743986,41773,0,41172,22
 24-11-06 22:37:44.703,-461318,-817551,-897802,-565839,-721751,-629411,-665929,-743893,41774,0,41172,22
 24-11-06 22:37:44.704,-461286,-817516,-897691,-565782,-721624,-629306,-665729,-743833,41775,0,41172,22
 24-11-06 22:37:44.705,-461296,-817519,-897725,-565781,-721641,-629241,-665756,-743794,41776,0,41172,22
 24-11-06 22:37:44.706,-461289,-817506,-897750,-565847,-721616,-629149,-665710,-743777,41777,0,41172,22
 24-11-06 22:37:44.707,-461310,-817647,-897912,-566009,-721615,-629138,-665905,-743946,41778,0,41172,22
 24-11-06 22:37:44.708,-461256,-817721,-898064,-566067,-721522,-628916,-666044,-744046,41779,0,41172,22
 24-11-06 22:37:44.709,-461226,-817716,-898196,-566164,-721606,-628787,-666275,-744202,41780,0,41172,22
 24-11-06 22:37:44.711,-461117,-817859,-898425,-566405,-721866,-628824,-666647,-744433,41781,0,41172,22
 24-11-06 22:37:44.711,-461086,-818120,-898706,-566734,-722097,-628971,-667114,-744794,41782,0,41172,22
 24-11-06 22:37:44.712,-461376,-818267,-898887,-567224,-722548,-629649,-667522,-745231,41783,0,41172,22
 24-11-06 22:37:44.714,-461531,-818372,-899044,-567440,-722714,-629904,-667631,-745527,41784,0,41172,22
 24-11-06 22:37:44.714,-461194,-818497,-899051,-567236,-722276,-629247,-667627,-745293,41785,0,41172,22
 24-11-06 22:37:44.715,-461436,-818637,-899237,-567426,-722774,-629722,-668158,-745457,41786,0,41172,22
 24-11-06 22:37:44.716,-461695,-818716,-899389,-567571,-723276,-630202,-668534,-745647,41787,0,41172,22
 24-11-06 22:37:44.717,-461564,-818593,-899202,-567327,-723209,-630174,-668085,-745430,41788,0,41172,22
 24-11-06 22:37:44.719,-461341,-818446,-898976,-567036,-722991,-630039,-667622,-745076,41789,0,41172,22
 24-11-06 22:37:44.719,-461400,-818324,-898759,-566769,-722734,-630071,-667289,-744872,41790,0,41172,22
 24-11-06 22:37:44.720,-461609,-818126,-898453,-566541,-722612,-629956,-666854,-744741,41791,0,41172,22
 24-11-06 22:37:44.722,-461544,-817756,-898017,-566209,-721974,-629209,-666158,-744231,41792,0,41172,22
 24-11-06 22:37:44.722,-461476,-817597,-897729,-565971,-721593,-628933,-665626,-743822,41793,0,41172,22
 24-11-06 22:37:44.723,-461600,-817587,-897538,-565846,-721496,-628866,-665489,-743704,41794,0,41172,22
 24-11-06 22:37:44.724,-461407,-817570,-897485,-565778,-721327,-628783,-665354,-743626,41795,0,41172,22
 24-11-06 22:37:44.728,-461152,-817577,-897452,-565737,-721176,-628679,-665167,-743549,41796,0,41172,22
 24-11-06 22:37:44.728,-461106,-817801,-897603,-565834,-721502,-628856,-665612,-743606,41797,0,41172,22
 24-11-06 22:37:44.728,-461152,-818438,-898134,-566200,-722064,-629196,-666499,-743904,41798,0,41172,22
 24-11-06 22:37:44.729,-461139,-818307,-898336,-566381,-722092,-629214,-666542,-744027,41799,0,41172,22
 24-11-06 22:37:44.730,-461161,-817734,-898241,-566424,-722062,-629287,-666284,-744139,41800,0,41172,22
 24-11-06 22:37:44.730,-461211,-817607,-898388,-566669,-722304,-629601,-666498,-744491,41801,0,41172,22
 24-11-06 22:37:44.731,-461252,-817816,-898567,-566982,-722531,-629672,-667017,-744889,41802,0,41172,22
 24-11-06 22:37:44.732,-461282,-818091,-898721,-567177,-722681,-629695,-667508,-745051,41803,0,41172,22
 24-11-06 22:37:44.733,-461311,-818225,-898881,-567362,-722734,-629675,-667826,-745254,41804,0,41172,22
 24-11-06 22:37:44.735,-461279,-818269,-898966,-567362,-722499,-629437,-667961,-745229,41805,0,41172,22
 24-11-06 22:37:44.735,-461330,-818299,-898992,-567251,-722363,-629409,-667966,-745191,41806,0,41172,22
 24-11-06 22:37:44.736,-461340,-818439,-899074,-567148,-722284,-629321,-667927,-745110,41807,0,41172,22
 24-11-06 22:37:44.738,-461272,-818493,-898943,-566904,-722114,-629214,-667714,-744901,41808,0,41172,22
 24-11-06 22:37:44.738,-461147,-818336,-898781,-566677,-722152,-629282,-667358,-744674,41809,0,41172,22
 24-11-06 22:37:44.739,-461096,-818141,-898671,-566534,-722276,-629417,-667060,-744456,41810,0,41172,22
 24-11-06 22:37:44.740,-460959,-817872,-898311,-566219,-721851,-629100,-666404,-744044,41811,0,41172,22
 24-11-06 22:37:44.741,-460933,-817547,-897821,-565822,-721379,-628871,-665794,-743667,41812,0,41172,22
 24-11-06 22:37:44.744,-461106,-817361,-897432,-565562,-721244,-628851,-665448,-743535,41813,0,41172,22
 24-11-06 22:37:44.744,-461146,-817158,-897211,-565366,-721311,-628877,-665192,-743384,41814,0,41172,22
 24-11-06 22:37:44.744,-461144,-817074,-897257,-565319,-721442,-629069,-665138,-743422,41815,0,41172,22
 24-11-06 22:37:44.746,-461032,-817021,-897241,-565299,-721385,-629217,-665097,-743399,41816,0,41172,22
 24-11-06 22:37:44.746,-460630,-817119,-897347,-565405,-721639,-629739,-665254,-743013,41817,0,41172,22
 24-11-06 22:37:44.747,-460072,-817339,-897723,-565659,-722395,-630096,-665811,-742695,41818,0,41172,22
 24-11-06 22:37:44.748,-460358,-817324,-897865,-565778,-722193,-629659,-665956,-743213,41819,0,41172,22
 24-11-06 22:37:44.749,-461081,-817232,-897789,-565833,-721536,-628906,-665892,-744099,41820,0,41172,22
 24-11-06 22:37:44.751,-461387,-817406,-897978,-566105,-721439,-628726,-666346,-744654,41821,0,41172,22
 24-11-06 22:37:44.751,-461455,-817637,-898334,-566451,-721707,-629049,-666934,-745030,41822,0,41172,22
 24-11-06 22:37:44.752,-461484,-817824,-898579,-566746,-722034,-629337,-667288,-745111,41823,0,41172,22
 24-11-06 22:37:44.754,-461394,-818047,-898804,-566930,-722199,-629369,-667588,-745102,41824,0,41172,22
 24-11-06 22:37:44.754,-461189,-817971,-898720,-566852,-721901,-629016,-667337,-744962,41825,0,41172,22
 24-11-06 22:37:44.759,-460923,-817895,-898699,-566714,-721522,-628662,-667040,-744768,41826,0,41172,22
 24-11-06 22:37:44.759,-461256,-817912,-898772,-566761,-721685,-629062,-667111,-744892,41827,0,41172,22
 24-11-06 22:37:44.759,-461651,-818029,-898784,-566897,-722293,-629766,-667366,-745087,41828,0,41172,22
 24-11-06 22:37:44.759,-461714,-817914,-898597,-566831,-722431,-629902,-667059,-745039,41829,0,41172,22
 24-11-06 22:37:44.760,-461385,-817659,-898361,-566540,-722037,-629474,-666544,-744710,41830,0,41172,22
 24-11-06 22:37:44.760,-461236,-817394,-898099,-566214,-721737,-629230,-666016,-744333,41831,0,41172,22
 24-11-06 22:37:44.762,-461112,-817035,-897649,-565835,-721433,-628991,-665117,-743927,41832,0,41172,22
 24-11-06 22:37:44.762,-460942,-816871,-897322,-565518,-721071,-628601,-664392,-743611,41833,0,41172,22
 24-11-06 22:37:44.763,-460865,-816896,-897229,-565422,-721052,-628474,-664533,-743439,41834,0,41172,22
 24-11-06 22:37:44.764,-460849,-817060,-897340,-565596,-721182,-628623,-665067,-743489,41835,0,41172,22
 24-11-06 22:37:44.765,-460739,-816966,-897194,-565579,-721047,-628659,-664805,-743437,41836,0,41172,22
 24-11-06 22:37:44.767,-461000,-817123,-897363,-565734,-721566,-629203,-665232,-743547,41837,0,41172,22
 24-11-06 22:37:44.767,-461479,-817596,-897880,-566144,-722202,-629749,-666510,-744014,41838,0,41172,22
 24-11-06 22:37:44.768,-461504,-817829,-898175,-566378,-722269,-629611,-667337,-744225,41839,0,41172,22
 24-11-06 22:37:44.770,-461444,-817853,-898373,-566516,-722242,-629497,-667347,-744280,41840,0,41172,22
 24-11-06 22:37:44.770,-461239,-817886,-898524,-566557,-722201,-629291,-667362,-744424,41841,0,41172,22
 24-11-06 22:37:44.771,-461342,-818189,-898846,-566871,-722591,-629547,-667849,-744867,41842,0,41172,22
 24-11-06 22:37:44.772,-461288,-818323,-898983,-567052,-722638,-629347,-668055,-744976,41843,0,41172,22
 24-11-06 22:37:44.773,-461172,-818251,-899147,-567129,-722642,-629292,-668241,-745036,41844,0,41172,22
 24-11-06 22:37:44.775,-461551,-818439,-899324,-567311,-723104,-630033,-668579,-745277,41845,0,41172,22
 24-11-06 22:37:44.775,-461790,-818973,-899520,-567405,-723261,-630260,-668788,-745397,41846,0,41172,22
 24-11-06 22:37:44.776,-461806,-819082,-899558,-567341,-723110,-630075,-668617,-745367,41847,0,41172,22
 24-11-06 22:37:44.778,-461859,-818488,-899202,-567090,-722774,-630101,-667977,-745234,41848,0,41172,22
